InputRow,TRN,ApplicationNumber,YearInput,EndpointUsed,HTTPStatus,Present,Note,CheckedAt
61,nan,SLB-158160,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:04.392044
62,nan,SLB-161313,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:04.711689
63,nan,SLB-157906,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:05.033862
64,nan,SLB-159869,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:05.353658
65,nan,SLB-160389,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:05.672331
66,nan,SLB-154054,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:05.993494
67,nan,SLB-157059,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:06.320291
68,nan,SLB-153172,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:06.642211
69,nan,SLB-157377,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:06.964626
70,nan,SLB-160760,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:07.286616
71,nan,SLB-161323,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:07.607130
72,nan,SLB-161327,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:07.925664
73,nan,SLB-160616,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:08.246299
74,nan,SLB-160655,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:08.567114
75,nan,SLB-155479,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:08.888361
76,nan,SLB-157995,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:09.209243
77,nan,SLB-156496,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:09.529780
78,nan,SLB-160245,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:09.850482
79,nan,SLB-151604,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:10.170799
80,nan,SLB-148616,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:10.493572
81,nan,SLB-161385,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:10.813248
82,nan,SLB-153492,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:11.135149
83,nan,SLB-159187,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:11.456830
84,nan,SLB-153845,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:11.777758
85,nan,SLB-160450,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:12.098327
86,nan,SLB-154633,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:12.419879
87,nan,SLB-161333,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:12.740630
88,nan,SLB-161326,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:13.061621
89,nan,SLB-158129,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:13.385048
90,nan,SLB-151438,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:13.707740
91,nan,SLB-149990,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:14.028607
92,nan,SLB-161014,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:14.350099
93,nan,SLB-161317,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:14.670064
94,nan,SLB-158668,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:14.992015
95,nan,SLB-150343,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:15.312720
96,nan,SLB-161090,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:15.647848
97,nan,SLB-160788,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:15.970156
98,nan,SLB-150122,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:16.290056
99,nan,SLB-159347,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:16.916398
100,nan,SLB-161140,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:17.245275
101,nan,SLB-158054,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:17.596438
102,nan,SLB-159618,nan,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:18.227998
